key,neighborhood,district,year,crimes_total,robbery,street_handbag_roberry,physical_injuries_total,dangerous_serious_bodily_harm,dep_of_liberty_coercion_threats_stalking,theft_total,theft_of_motor_vehicles,theft_parts_motor_vehicles,bike_theft,res_burglarly,arson_offense_total,arson,prop_damage_total,prop_damage_graffiti,drugs,neighborhood_offence
052005,Heerstrasse,Spandau,2018,8449,112,56,1173,247,491,3190,119,524,201,168,86,43,817,122,152,2508
052006,Wilhelmstadt,Spandau,2018,16905,147,71,1753,496,553,7272,87,556,627,153,55,22,1218,142,360,3372
053007,Haselhorst,Spandau,2018,10276,95,57,1081,159,401,4896,273,916,356,153,57,25,846,121,153,2633
053008,Siemensstadt,Spandau,2018,12508,135,48,1206,270,365,6135,270,746,1341,246,32,8,1024,286,135,3310
054009,Gatow/Kladow,Spandau,2018,4675,35,15,522,105,291,1981,60,306,191,331,45,15,411,10,55,1088
060000,Steglitz-Zehlendorf,Steglitz-Zehlendorf-Total,2018,7707,45,21,606,121,267,3788,109,752,691,216,50,19,798,201,150,1474
061001,Schlossstrasse,Steglitz-Zehlendorf,2018,16103,109,68,929,204,272,9743,95,512,1350,149,45,0,865,236,226,2025
061002,Albrechtstrasse,Steglitz-Zehlendorf,2018,5888,45,19,472,96,252,2714,102,563,565,169,30,9,632,168,130,1463
062003,Lankwitz,Steglitz-Zehlendorf,2018,7112,44,9,900,191,407,2713,95,591,302,177,51,28,674,77,195,1837
062004,Ostpreussendamm,Steglitz-Zehlendorf,2018,6479,53,23,560,87,264,2909,93,565,459,256,37,11,734,129,107,1542
063005,Teltower Damm,Steglitz-Zehlendorf,2018,7024,41,20,523,87,250,3299,87,616,1000,215,41,15,700,90,160,1226
063006,Drakestrasse,Steglitz-Zehlendorf,2018,6798,20,6,522,89,222,3554,123,992,708,171,60,22,677,67,91,1318
064007,Zehlendorf Suedwest,Steglitz-Zehlendorf,2018,7495,19,11,576,134,178,3344,104,810,528,182,104,41,1167,550,97,1100
064008,Zehlendorf Nord,Steglitz-Zehlendorf,2018,7567,35,19,438,103,198,3932,133,1003,721,385,40,19,1049,429,156,1152
070000,Tempelhof-Schoeneberg,Tempelhof-Schoeneberg-Total,2018,11905,96,52,937,228,341,5851,120,771,775,214,54,21,985,236,397,2842
071001,Schoeneberg Nordwest,Tempelhof-Schoeneberg,2018,28286,350,215,2098,622,580,16999,117,889,1115,264,49,23,1386,211,1126,8944
071002,Schoeneberg Nordost,Tempelhof-Schoeneberg,2018,13206,99,70,1008,308,300,7024,99,658,1242,255,58,33,934,284,662,4318
072003,Schoeneberg Suedwest,Tempelhof-Schoeneberg,2018,11240,81,38,716,196,329,5754,81,511,1447,244,14,10,817,181,439,3113
072004,Schoeneberg Suedost,Tempelhof-Schoeneberg,2018,17220,86,30,1326,302,485,7864,106,738,1266,213,56,20,1395,455,555,3562
073005,Friedenau West,Tempelhof-Schoeneberg,2018,9266,48,28,403,121,190,5815,113,468,1169,226,28,12,786,242,105,1524
073006,Friedenau Ost,Tempelhof-Schoeneberg,2018,7623,50,14,727,174,279,3688,201,563,673,146,50,27,727,96,137,1652
074007,Tempelhof Nord,Tempelhof-Schoeneberg,2018,15429,54,27,1152,250,462,5281,141,934,1005,114,130,22,1532,516,1038,3042
074008,Tempelhof Suedwest,Tempelhof-Schoeneberg,2018,11472,98,41,880,205,300,5063,129,820,694,243,50,6,1085,401,401,2199
074009,Tempelhof Suedost,Tempelhof-Schoeneberg,2018,15247,106,40,1089,279,545,7736,252,1468,671,239,73,33,1248,126,272,3121
075010,Mariendorf Nord,Tempelhof-Schoeneberg,2018,7692,64,38,700,131,239,3327,80,732,325,252,64,25,863,140,153,1834
075011,Mariendorf Sued,Tempelhof-Schoeneberg,2018,7924,33,19,672,166,265,3330,151,880,397,189,52,24,842,147,161,1514
076012,Marienfelde Nord,Tempelhof-Schoeneberg,2018,7079,62,28,566,140,196,3122,45,768,342,191,67,28,600,129,230,1412
076013,Marienfelde Sued,Tempelhof-Schoeneberg,2018,7812,76,48,763,158,358,3452,110,612,199,124,55,28,715,158,138,1877
076014,Lichtenrade Nord,Tempelhof-Schoeneberg,2018,4971,47,37,555,75,163,2077,93,873,140,215,19,5,481,42,93,1139
076015,Lichtenrade Sued,Tempelhof-Schoeneberg,2018,6558,50,17,777,150,260,2341,60,400,230,200,50,23,880,220,187,1507
080000,Neukoelln,Neukoelln-Total,2018,12640,153,87,1222,350,418,5932,137,1011,561,223,73,33,1174,193,495,3045
081001,Schillerpromenade,Neukoelln,2018,14444,246,141,1546,532,369,6956,111,1115,704,264,108,65,1229,163,1140,3819
081002,Neukoellner Mitte/Zentrum,Neukoelln,2018,23221,278,147,1913,582,482,11814,128,1378,985,176,89,42,1627,228,875,4104
081003,Reuterstrasse,Neukoelln,2018,15314,133,70,1461,525,340,7218,70,905,1003,173,53,25,1231,423,830,3389
081004,Rixdorf,Neukoelln,2018,11867,81,44,1305,353,485,5106,81,732,779,216,56,24,1264,250,580,3333
081005,Koellnische Heide,Neukoelln,2018,16618,159,45,1657,472,657,7165,223,1810,287,268,153,57,2346,121,561,3958
082006,Britz Nord,Neukoelln,2018,12575,219,144,1163,288,547,5154,204,1337,413,283,94,35,1193,139,303,3375
082007,Britz,Neukoelln,2018,9648,113,52,892,169,403,4478,147,1126,424,325,65,48,1187,268,143,2226
082008,Buckow,Neukoelln,2018,5588,55,24,691,141,347,1946,110,581,124,144,55,31,667,93,117,1675
083009,Gropiusstadt West,Neukoelln,2018,10947,196,121,1187,307,337,6065,151,790,277,241,45,10,1011,91,126,3404
083010,Gropiusstadt Ost,Neukoelln,2018,8464,92,46,940,196,473,3877,127,496,265,110,29,6,785,46,133,3352
084011,Buckow Nord,Neukoelln,2018,9090,103,62,803,144,443,4571,247,1143,360,144,82,41,597,41,113,1863
084012,Rudow,Neukoelln,2018,5825,76,50,500,112,225,2514,176,685,202,291,60,18,710,117,73,1313
090000,Treptow-Koepenick,Treptow-Koepenick-Total,2018,9271,81,47,898,187,319,4172,174,649,801,186,66,28,1000,257,215,1998
091001,Alt-Treptow,Treptow-Koepenick,2018,18337,249,169,1246,257,346,10491,113,804,2331,169,48,8,1463,506,619,3987
091002,Plaenterwald,Treptow-Koepenick,2018,8181,142,71,596,133,222,3664,187,871,676,151,36,36,854,205,133,1734
091003,Baumschulenweg,Treptow-Koepenick,2018,8817,65,11,755,173,378,4484,146,701,637,415,59,49,901,135,119,2072
091004,Johannisthal,Treptow-Koepenick,2018,7484,25,15,718,110,397,2972,196,723,512,146,120,25,863,120,110,1837
092005,Oberschoeneweide,Treptow-Koepenick,2018,10840,70,35,1563,343,462,3927,269,920,506,114,79,31,1189,233,357,3034
092006,Niederschoeneweide,Treptow-Koepenick,2018,19215,254,147,1695,303,508,9010,238,762,1040,139,57,49,1663,876,860,2900
092007,Adlershof,Treptow-Koepenick,2018,12123,99,47,987,230,282,6189,193,794,1217,183,42,21,1290,449,240,2105
092008,Koellnische Vorstadt/Spindlersfeld,Treptow-Koepenick,2018,7993,83,28,1035,194,370,2994,139,527,702,120,55,18,1053,268,323,2098
093009,Altglienicke,Treptow-Koepenick,2018,6066,37,26,666,104,266,2498,207,533,374,255,37,7,674,133,126,1473
093010,Bohnsdorf,Treptow-Koepenick,2018,7802,54,31,916,123,254,3324,239,454,385,277,69,23,685,100,54,1600
093011,Gruenau,Treptow-Koepenick,2018,9482,47,16,452,78,218,4173,109,747,1355,249,125,47,1822,1230,78,1339
093012,Schmoeckwitz,Treptow-Koepenick,2018,4197,0,0,388,23,68,1688,68,342,274,182,91,46,479,46,68,844
094013,Koepenick Sued,Treptow-Koepenick,2018,4298,0,0,346,51,152,1618,84,329,287,287,152,17,607,59,42,927
094014,Allende-Viertel,Treptow-Koepenick,2018,6268,35,17,630,112,319,2875,155,708,484,69,35,26,803,104,112,1563
094015,Altstadt Koepenick,Treptow-Koepenick,2018,9436,28,14,1672,411,397,2905,85,326,836,14,43,14,1318,255,298,2848
094016,Mueggelheim,Treptow-Koepenick,2018,3481,30,15,297,59,134,1249,74,446,193,134,59,59,372,89,74,654
095017,Friedrichshagen,Treptow-Koepenick,2018,6496,32,27,575,149,160,3102,154,261,1128,69,43,27,841,207,53,1245
095018,Rahnsdorf,Treptow-Koepenick,2018,5976,21,0,327,74,158,2782,63,548,1001,253,42,32,527,95,105,664
095019,Dammvorstadt,Treptow-Koepenick,2018,13226,81,45,1282,439,323,5909,90,484,1040,72,27,9,1309,242,278,2529
095020,Koepenick Nord,Treptow-Koepenick,2018,4945,101,70,521,78,179,1990,78,319,591,272,47,8,723,93,101,1298
100000,Marzahn-Hellersdorf,Marzahn-Hellersdorf-Total,2018,8847,63,37,1144,214,362,3162,208,495,381,138,91,28,1055,215,181,2199
101001,Marzahn Nord,Marzahn-Hellersdorf,2018,8279,108,83,1581,269,314,2710,223,410,389,74,79,12,1278,348,219,2681
101002,Marzahn Mitte,Marzahn-Hellersdorf,2018,9425,80,45,1413,292,400,3448,277,518,201,94,103,31,963,133,199,2635
101003,Marzahn Sued,Marzahn-Hellersdorf,2018,10114,42,21,845,138,344,3595,373,757,222,112,68,18,910,138,149,1886
102004,Hellersdorf Nord,Marzahn-Hellersdorf,2018,11275,73,39,1567,290,561,3748,196,371,279,98,165,70,1511,318,307,3047
102005,Hellersdorf Ost,Marzahn-Hellersdorf,2018,8076,68,44,1349,218,422,2373,170,345,325,39,92,29,1121,194,248,2485
102006,Hellersdorf Sued,Marzahn-Hellersdorf,2018,8679,64,28,1478,346,419,2626,133,314,395,89,125,32,1321,399,209,2549
103007,Biesdorf,Marzahn-Hellersdorf,2018,7850,44,22,550,111,236,3859,144,491,679,362,78,22,702,151,100,1200
104008,Kaulsdorf,Marzahn-Hellersdorf,2018,5980,21,10,601,67,202,2221,78,492,575,160,57,10,844,83,88,1424
104009,Mahlsdorf,Marzahn-Hellersdorf,2018,4474,21,10,391,66,152,1967,62,474,464,235,3,3,561,166,45,824
110000,Lichtenberg,Lichtenberg-Total,2018,9574,64,38,1018,226,312,4153,215,619,626,162,69,26,959,205,188,2161
111001,Malchow,Lichtenberg,2018,5430,84,63,716,126,210,2210,84,147,274,568,126,42,695,105,42,1347
111002,Neu-Hohenschoenhausen Nord,Lichtenberg,2018,7372,58,24,973,192,312,2673,182,418,233,89,79,31,833,55,271,2293
111003,Neu-Hohenschoenhausen Sued,Lichtenberg,2018,8227,89,59,1300,284,303,3435,185,661,388,107,63,18,986,107,163,2589
112004,Alt-Hohenschoenhausen Nord,Lichtenberg,2018,10183,49,12,1279,307,467,4255,160,578,264,258,74,43,1211,430,197,2257
112005,Alt-Hohenschoenhausen Sued,Lichtenberg,2018,6679,34,19,774,146,224,2909,320,678,364,159,47,25,721,146,96,1601
113006,Fennpfuhl,Lichtenberg,2018,8968,39,24,963,236,343,3408,224,692,483,143,60,18,915,137,134,1968
113007,Alt-Lichtenberg,Lichtenberg,2018,15105,105,66,1525,364,361,7413,220,886,813,131,89,36,1145,276,259,3218
113008,Frankfurter Allee Sued,Lichtenberg,2018,23171,109,60,1698,417,338,7972,218,884,1003,139,60,40,1797,635,844,3296
114009,Neu-Lichtenberg,Lichtenberg,2018,10802,88,51,1066,227,333,4962,148,497,1029,209,58,18,1202,388,176,2340
114010,Friedrichsfelde Nord,Lichtenberg,2018,8689,66,46,1143,225,337,3390,350,529,463,132,119,33,899,205,172,2161
114011,Friedrichsfelde Sued,Lichtenberg,2018,7349,55,35,634,114,260,3176,177,552,556,87,35,20,788,169,67,1533
115012,Rummelsburger Bucht,Lichtenberg,2018,12503,75,75,702,251,401,7542,326,802,2731,301,50,50,1002,401,351,2155
115013,Karlshorst,Lichtenberg,2018,5658,22,15,359,92,194,2715,158,282,784,242,59,18,535,99,66,1000
120000,Reinickendorf,Reinickendorf-Total,2018,11088,90,41,1090,252,440,4028,142,817,374,255,51,19,892,151,321,2283
121001,Ost 1 - Reginhardstrasse,Reinickendorf,2018,9171,113,42,1204,261,452,3167,145,607,388,219,64,32,854,141,222,2662
121002,Ost 2 - Alt-Reinickendorf,Reinickendorf,2018,12531,132,55,1048,213,522,5203,191,1066,441,246,51,11,1114,294,496,2504
122003,West 4 - Auguste-Viktoria-Allee,Reinickendorf,2018,12126,96,52,1490,354,524,4648,81,848,269,170,66,26,1011,103,299,2763
122004,West 1 - Tegel-Sued/Flughafensee,Reinickendorf,2018,32360,82,38,1818,484,717,5487,189,1353,289,233,76,38,1120,38,1328,3631
122005,West 5 - Tegel,Reinickendorf,2018,18307,175,74,1776,460,598,8749,46,543,589,258,37,9,1601,368,322,3349
124006,West 2 - Heiligensee/Konradshoehe,Reinickendorf,2018,4246,29,12,395,78,189,1666,58,436,214,276,16,8,387,53,132,819
124007,Nord 1 - Frohnau/Hermsdorf,Reinickendorf,2018,6220,39,9,406,87,170,2955,155,1037,559,478,39,21,606,93,96,1010
125008,West 3 - Borsigwalde/Freie Scholle,Reinickendorf,2018,6921,36,18,571,128,304,3069,170,729,359,334,24,18,826,194,109,1622
125009,Nord 2 - Waidmannslust/Wittenau/Luebars,Reinickendorf,2018,9778,79,35,1192,312,458,3711,111,534,420,308,35,10,989,264,302,2433
126010,Rollbergesiedlung,Reinickendorf,2018,9316,54,22,1076,226,549,3216,75,581,258,204,22,0,1151,312,194,2173
126011,MV Nord,Reinickendorf,2018,8486,134,73,1293,256,516,3285,187,673,195,54,88,19,685,46,272,2451
126012,MV Sued,Reinickendorf,2018,6635,66,22,935,248,358,2009,197,592,132,146,51,22,658,22,175,2039
010000,Mitte,Mitte-Total,2019,21958,184,106,1977,508,561,9267,104,867,994,220,76,27,1599,417,1102,4156
011001,Tiergarten Sued,Mitte,2019,30725,349,188,2290,591,826,13889,87,1115,1887,369,81,40,2042,390,1518,6132
011002,Regierungsviertel,Mitte,2019,58732,294,119,4147,1009,1136,27475,87,1279,2693,167,151,32,3798,1247,1303,7961
011003,Alexanderplatz,Mitte,2019,37331,261,146,3185,812,694,18168,96,951,1550,238,73,21,2193,637,1804,6265
011004,Brunnenstrasse Sued,Mitte,2019,13025,123,91,820,195,240,5770,120,555,1129,202,57,22,1324,536,271,2800
012005,Moabit West,Mitte,2019,15090,132,54,1455,449,430,4441,97,674,700,201,60,32,1360,192,1315,2988
012006,Moabit Ost,Mitte,2019,23451,116,71,1609,364,569,8763,68,574,835,243,96,40,1369,233,1377,3970
013007,Osloer Strasse,Mitte,2019,15070,144,69,1857,428,546,6255,118,718,703,198,77,15,1193,298,706,3710
013008,Brunnenstrasse Nord,Mitte,2019,16320,153,102,1749,508,531,6293,140,973,825,191,77,26,1483,564,1039,3538
014009,Parkviertel,Mitte,2019,13158,127,88,1474,339,464,5701,97,967,552,244,69,28,1103,183,309,3127
014010,Wedding Zentrum,Mitte,2019,13645,146,69,1657,446,507,4893,69,717,535,196,64,24,1308,328,973,3128
020000,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg-Total,2019,20807,283,200,1728,605,427,8852,134,732,1413,177,97,35,1846,502,1806,4290
021001,Suedliche  Friedrichstadt,Friedrichshain-Kreuzberg,2019,22677,300,162,1869,518,616,9797,101,1061,1181,258,101,42,1646,287,1538,4644
022002,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2019,17602,170,116,1213,398,391,8353,163,766,1758,172,82,35,1899,736,763,3039
023003,Noerdliche Luisenstadt,Friedrichshain-Kreuzberg,2019,24170,403,278,2339,963,436,11201,120,1093,1352,206,120,38,1773,379,2185,4865
023004,Suedliche Luisenstadt,Friedrichshain-Kreuzberg,2019,24203,629,516,1982,931,462,8502,135,756,1625,207,164,55,1924,393,4723,4843
024005,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2019,10550,153,103,956,244,261,5086,211,505,915,186,33,21,1221,248,236,2632
024006,Karl-Marx-Allee Sued,Friedrichshain-Kreuzberg,2019,31214,324,235,2866,1020,555,13191,121,751,1239,129,78,35,1728,430,2623,5751
025007,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2019,13157,97,48,1187,342,300,5734,106,258,1132,158,155,29,1925,381,377,3863
025008,Frankfurter Allee Sued FK,Friedrichshain-Kreuzberg,2019,19810,207,142,1760,630,297,7593,83,454,1372,126,68,28,1939,615,2436,4725
030000,Pankow,Pankow-Total,2019,9003,70,43,778,160,283,4219,154,487,975,207,49,18,1042,300,193,1975
031001,Buch,Pankow,2019,10409,47,24,1402,331,515,4231,89,408,669,47,136,24,1485,290,207,2509
032002,Blankenfelde/Niederschoenhausen,Pankow,2019,5414,17,14,355,49,181,2246,108,435,508,216,52,24,710,104,52,1118
032003,Buchholz,Pankow,2019,4398,16,0,394,55,219,1936,38,388,323,159,22,11,438,55,49,864
033004,Karow,Pankow,2019,4198,20,20,403,46,209,1783,31,270,433,239,31,20,489,138,107,881
033005,Blankenburg/Heinersdorf/Maerchenland,Pankow,2019,8843,32,25,672,140,279,4269,133,717,856,285,57,25,1129,247,152,1415
034006,Schoenholz/Wilhelmsruh/Rosenthal,Pankow,2019,5783,61,44,424,50,171,2856,83,649,275,517,50,28,627,99,44,1348
034007,Pankow Zentrum,Pankow,2019,8146,98,82,634,150,245,4141,122,378,1309,158,33,5,827,239,103,1741
034008,Pankow Sued,Pankow,2019,6906,71,40,644,117,282,3014,200,411,969,131,51,20,835,251,128,1759
035009,Weissensee,Pankow,2019,8829,42,23,879,182,342,4397,158,485,897,215,31,16,1030,262,166,2148
035010,Weissensee Ost,Pankow,2019,8765,65,26,939,181,337,3744,188,680,590,194,58,26,1179,220,330,2565
036011,Prenzlauer Berg Nordwest,Pankow,2019,11088,117,79,936,245,253,5089,155,340,1385,143,57,8,1083,332,544,2284
036012,Prenzlauer Berg Nord,Pankow,2019,10306,77,29,758,142,273,5743,259,594,1425,149,40,15,1090,324,255,2216
036013,Helmholtzplatz,Pankow,2019,8604,44,31,736,171,210,3813,123,254,982,259,35,9,1337,574,131,2038
036014,Prenzlauer Berg Ost,Pankow,2019,15320,125,77,1196,231,451,7478,257,605,1101,264,81,26,1761,642,338,2943
037015,Prenzlauer Berg Suedwest,Pankow,2019,11699,63,29,1395,339,247,5620,136,508,1314,258,48,18,1362,486,177,2760
037016,Prenzlauer Berg Sued,Pankow,2019,7665,77,36,460,80,199,3594,154,394,1056,190,21,12,919,311,139,1779
040000,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf-Total,2019,14545,123,62,1207,283,433,6593,168,979,902,320,66,36,1142,249,343,3040
041001,Charlottenburg Nord,Charlottenburg-Wilmersdorf,2019,13391,179,51,1577,415,548,5121,369,1521,297,384,133,87,999,143,1086,3451
042002,Heerstrasse,Charlottenburg-Wilmersdorf,2019,10845,99,76,1222,379,440,4546,175,1085,357,622,99,99,1336,478,243,2740
042003,Westend,Charlottenburg-Wilmersdorf,2019,12197,94,56,1048,268,460,6379,171,1048,696,425,59,38,1107,150,153,2740
043004,Schloss Charlottenburg,Charlottenburg-Wilmersdorf,2019,10097,85,34,1037,227,435,4139,103,533,840,204,43,23,1000,231,245,2447
043005,Mierendorffplatz,Charlottenburg-Wilmersdorf,2019,11451,129,45,1047,239,465,4724,174,827,627,149,84,45,1215,187,304,2850
043006,Otto-Suhr-Allee/Kantstrasse,Charlottenburg-Wilmersdorf,2019,16507,98,42,1484,339,485,8107,68,732,1213,245,66,38,1273,225,305,3629
044007,Grunewald,Charlottenburg-Wilmersdorf,2019,9254,66,31,715,107,347,3946,158,1189,444,597,46,10,1353,582,107,2159
044008,Schmargendorf,Charlottenburg-Wilmersdorf,2019,7438,45,36,486,84,191,4187,197,713,817,325,45,12,749,119,101,1634
045009,Halensee,Charlottenburg-Wilmersdorf,2019,13016,90,50,1096,205,377,6431,205,1056,880,338,57,36,992,75,187,3007
045010,Lietzenburger Strasse,Charlottenburg-Wilmersdorf,2019,26353,282,114,2267,609,570,12508,173,1193,1096,290,78,37,1646,521,709,4682
045011,Volkspark Wilmersdorf,Charlottenburg-Wilmersdorf,2019,14192,64,38,686,132,286,5352,132,903,1139,288,46,14,811,144,266,2480
050000,Spandau,Spandau-Total,2019,10145,86,40,1125,254,433,3973,163,553,370,162,80,40,956,97,248,2435
051001,Hakenfelde,Spandau,2019,6700,46,15,628,135,235,3042,146,635,246,116,89,50,855,50,96,1813
051002,Falkenhagener Feld,Spandau,2019,6640,43,22,937,172,375,2482,191,351,265,127,105,36,686,22,158,2078
051003,Spandau Mitte,Spandau,2019,14407,161,71,1721,414,664,4891,119,625,414,92,74,42,1378,124,656,3439
052004,Brunsbuetteler Damm,Spandau,2019,7469,60,13,716,176,305,3410,219,498,485,99,69,26,806,43,77,1815
052005,Heerstrasse,Spandau,2019,7963,69,29,1191,259,389,2802,108,484,291,173,82,39,1087,229,134,2392
052006,Wilhelmstadt,Spandau,2019,15706,99,50,1616,401,522,6651,77,533,450,152,55,22,978,110,273,3069
053007,Haselhorst,Spandau,2019,10763,108,45,955,210,497,4146,261,732,306,134,89,64,669,57,236,2127
053008,Siemensstadt,Spandau,2019,10894,102,63,1008,197,338,4912,291,921,708,299,63,39,1008,260,268,2566
054009,Gatow/Kladow,Spandau,2019,4671,30,15,442,105,291,1698,95,171,181,432,35,25,608,20,40,1170
060000,Steglitz-Zehlendorf,Steglitz-Zehlendorf-Total,2019,7818,70,41,610,117,279,3679,130,624,695,252,63,23,878,245,133,1580
061001,Schlossstrasse,Steglitz-Zehlendorf,2019,17084,171,99,1069,225,347,10073,176,690,1686,293,171,23,1078,194,316,2611
061002,Albrechtstrasse,Steglitz-Zehlendorf,2019,6145,66,43,506,92,227,2737,142,560,500,266,56,22,777,167,109,1545
062003,Lankwitz,Steglitz-Zehlendorf,2019,7047,42,21,810,134,295,2866,111,547,238,270,44,14,741,69,168,1897
062004,Ostpreussendamm,Steglitz-Zehlendorf,2019,6406,62,28,599,112,280,2608,146,524,440,185,45,20,711,190,78,1423
063005,Teltower Damm,Steglitz-Zehlendorf,2019,6459,102,79,504,84,268,3274,67,574,1037,146,35,6,664,93,143,1270
063006,Drakestrasse,Steglitz-Zehlendorf,2019,6384,36,18,537,100,247,2871,100,561,569,188,38,14,606,68,86,1317
064007,Zehlendorf Suedwest,Steglitz-Zehlendorf,2019,7746,48,30,523,141,271,3174,141,541,523,352,96,52,1502,894,133,1376
064008,Zehlendorf Nord,Steglitz-Zehlendorf,2019,7876,70,33,465,91,242,4022,146,848,862,344,53,28,1090,497,93,1283
070000,Tempelhof-Schoeneberg,Tempelhof-Schoeneberg-Total,2019,11327,100,57,954,217,392,5010,132,726,714,222,61,25,1023,266,344,2525
071001,Schoeneberg Nordwest,Tempelhof-Schoeneberg,2019,23559,330,195,1940,548,510,12502,64,916,1343,244,56,34,1077,248,1092,4728
071002,Schoeneberg Nordost,Tempelhof-Schoeneberg,2019,12118,111,82,850,234,345,4930,82,526,1076,197,70,37,1532,670,481,2954
072003,Schoeneberg Suedwest,Tempelhof-Schoeneberg,2019,10161,81,43,850,228,342,4715,62,541,1102,223,52,19,945,90,351,3010
072004,Schoeneberg Suedost,Tempelhof-Schoeneberg,2019,15348,80,46,1311,295,411,6318,113,554,1138,136,30,10,1351,514,518,3136
073005,Friedenau West,Tempelhof-Schoeneberg,2019,8500,65,44,512,93,177,4693,56,476,1044,210,69,20,823,230,145,1492
073006,Friedenau Ost,Tempelhof-Schoeneberg,2019,8580,46,18,621,124,336,4286,235,869,667,184,69,46,819,143,106,1784
074007,Tempelhof Nord,Tempelhof-Schoeneberg,2019,15213,105,61,1332,286,407,5058,193,1057,886,182,88,11,1932,754,1018,3699
074008,Tempelhof Suedwest,Tempelhof-Schoeneberg,2019,11140,69,25,1069,216,491,4695,150,838,441,281,59,25,1031,338,188,2516
074009,Tempelhof Suedost,Tempelhof-Schoeneberg,2019,16747,151,46,1467,341,557,8528,196,1303,609,327,79,59,1271,92,242,4094
075010,Mariendorf Nord,Tempelhof-Schoeneberg,2019,8243,72,38,698,116,538,3367,110,767,358,349,31,13,726,82,170,2248
075011,Mariendorf Sued,Tempelhof-Schoeneberg,2019,7918,76,38,493,137,384,3317,123,801,408,284,52,14,768,194,152,1639
076012,Marienfelde Nord,Tempelhof-Schoeneberg,2019,6855,56,39,747,180,287,2692,163,646,315,202,67,34,731,129,146,1523
076013,Marienfelde Sued,Tempelhof-Schoeneberg,2019,7389,41,14,845,234,351,3093,117,481,323,69,62,27,804,117,103,1925
076014,Lichtenrade Nord,Tempelhof-Schoeneberg,2019,4976,37,19,638,103,261,1580,191,564,116,163,61,37,657,65,103,1235
076015,Lichtenrade Sued,Tempelhof-Schoeneberg,2019,6414,76,53,620,106,221,2138,125,337,310,198,73,10,835,188,135,1310
080000,Neukoelln,Neukoelln-Total,2019,13230,146,83,1235,370,445,5851,112,860,683,278,67,38,1212,168,645,3238
081001,Schillerpromenade,Neukoelln,2019,13919,185,95,1446,532,375,5977,62,723,766,311,74,49,1237,181,1393,3479
081002,Neukoellner Mitte/Zentrum,Neukoelln,2019,24305,257,134,1983,709,565,12115,76,1153,1014,255,79,42,1634,307,1216,4486
081003,Reuterstrasse,Neukoelln,2019,17485,166,95,1453,479,449,7989,58,705,1535,286,103,58,1455,359,1111,4175
081004,Rixdorf,Neukoelln,2019,12515,131,94,1199,370,360,5616,37,691,1123,227,57,39,1320,207,846,3672
081005,Koellnische Heide,Neukoelln,2019,15132,147,45,1381,352,601,7329,281,1759,294,262,147,77,1298,96,531,3748
082006,Britz Nord,Neukoelln,2019,11261,162,78,1063,235,529,4722,167,1073,456,318,54,24,1043,103,456,3355
082007,Britz,Neukoelln,2019,11040,82,56,1042,246,458,4718,143,982,428,545,61,30,1245,164,216,2781
082008,Buckow,Neukoelln,2019,6287,79,45,757,144,407,1863,92,520,134,168,45,21,1099,34,175,2308
083009,Gropiusstadt West,Neukoelln,2019,11747,146,96,1175,338,398,5926,91,1175,348,257,40,0,1170,106,136,2850
083010,Gropiusstadt Ost,Neukoelln,2019,7378,91,28,1163,329,493,2802,142,544,204,119,74,40,754,45,96,2563
084011,Buckow Nord,Neukoelln,2019,8979,114,52,837,196,413,3730,114,827,331,310,52,31,858,41,114,2201
084012,Rudow,Neukoelln,2019,6208,50,30,677,144,299,2009,171,470,203,294,32,25,705,34,96,1548
090000,Treptow-Koepenick,Treptow-Koepenick-Total,2019,9175,62,38,904,207,317,4097,215,639,794,169,81,41,1044,235,233,2145
091001,Alt-Treptow,Treptow-Koepenick,2019,19522,220,142,1526,449,456,11315,165,755,2416,244,79,24,1424,409,1078,6074
091002,Plaenterwald,Treptow-Koepenick,2019,8156,44,9,450,88,291,4567,265,802,547,335,18,9,882,132,62,2213
091003,Baumschulenweg,Treptow-Koepenick,2019,7839,70,37,636,91,326,4203,235,690,733,230,48,32,743,139,160,1658
091004,Johannisthal,Treptow-Koepenick,2019,7027,60,30,608,111,327,3011,236,794,488,196,70,25,684,50,166,1669
092005,Oberschoeneweide,Treptow-Koepenick,2019,11628,34,13,1407,317,390,4967,296,1510,716,159,103,47,1377,253,352,3127
092006,Niederschoeneweide,Treptow-Koepenick,2019,16563,126,79,1645,441,464,7935,236,614,1275,157,63,31,1866,756,370,3149
092007,Adlershof,Treptow-Koepenick,2019,10319,71,46,841,177,375,4765,233,638,1175,116,46,30,1180,263,142,1934
092008,Koellnische Vorstadt/Spindlersfeld,Treptow-Koepenick,2019,8402,9,9,1155,273,318,3210,155,464,700,118,109,36,1346,300,209,2310
093009,Altglienicke,Treptow-Koepenick,2019,5868,33,22,768,160,269,2406,317,426,324,200,58,18,575,73,142,1569
093010,Bohnsdorf,Treptow-Koepenick,2019,7949,38,23,815,152,320,3254,168,480,434,213,38,23,876,76,107,1928
093011,Gruenau,Treptow-Koepenick,2019,8878,30,15,496,120,285,3695,165,526,1097,210,195,105,2043,961,105,1652
