key,neighborhood,area,year,crime_category,crime_count,rank
12676,Schloss Charlottenburg,Charlottenburg Zentrum,2014,bike_theft,447,3.0
8151,Schloss Charlottenburg,Charlottenburg Zentrum,2015,theft_total,2852,1.0
23751,Schloss Charlottenburg,Charlottenburg Zentrum,2015,neighborhood_offence,1124,2.0
12831,Schloss Charlottenburg,Charlottenburg Zentrum,2015,bike_theft,502,3.0
8306,Schloss Charlottenburg,Charlottenburg Zentrum,2016,theft_total,3400,1.0
23906,Schloss Charlottenburg,Charlottenburg Zentrum,2016,neighborhood_offence,1066,2.0
12986,Schloss Charlottenburg,Charlottenburg Zentrum,2016,bike_theft,456,3.0
8461,Schloss Charlottenburg,Charlottenburg Zentrum,2017,theft_total,2727,1.0
24061,Schloss Charlottenburg,Charlottenburg Zentrum,2017,neighborhood_offence,1062,2.0
19381,Schloss Charlottenburg,Charlottenburg Zentrum,2017,prop_damage_total,449,3.0
8616,Schloss Charlottenburg,Charlottenburg Zentrum,2018,theft_total,2305,1.0
24216,Schloss Charlottenburg,Charlottenburg Zentrum,2018,neighborhood_offence,1199,2.0
3936,Schloss Charlottenburg,Charlottenburg Zentrum,2018,physical_injuries_total,474,3.0
8771,Schloss Charlottenburg,Charlottenburg Zentrum,2019,theft_total,1808,1.0
24371,Schloss Charlottenburg,Charlottenburg Zentrum,2019,neighborhood_offence,1069,2.0
4091,Schloss Charlottenburg,Charlottenburg Zentrum,2019,physical_injuries_total,453,3.0
8926,Schloss Charlottenburg,Charlottenburg Zentrum,2020,theft_total,2028,1.0
24526,Schloss Charlottenburg,Charlottenburg Zentrum,2020,neighborhood_offence,1136,2.0
19846,Schloss Charlottenburg,Charlottenburg Zentrum,2020,prop_damage_total,555,3.0
9081,Schloss Charlottenburg,Charlottenburg Zentrum,2021,theft_total,1881,1.0
24681,Schloss Charlottenburg,Charlottenburg Zentrum,2021,neighborhood_offence,1108,2.0
20001,Schloss Charlottenburg,Charlottenburg Zentrum,2021,prop_damage_total,592,3.0
9236,Schloss Charlottenburg,Charlottenburg Zentrum,2022,theft_total,1990,1.0
24836,Schloss Charlottenburg,Charlottenburg Zentrum,2022,neighborhood_offence,987,2.0
20156,Schloss Charlottenburg,Charlottenburg Zentrum,2022,prop_damage_total,576,3.0
7860,Schloßstraße,Steglitz,2013,theft_total,2821,1.0
23460,Schloßstraße,Steglitz,2013,neighborhood_offence,552,2.0
18780,Schloßstraße,Steglitz,2013,prop_damage_total,226,3.0
8015,Schloßstraße,Steglitz,2014,theft_total,2293,1.0
23615,Schloßstraße,Steglitz,2014,neighborhood_offence,477,2.0
18935,Schloßstraße,Steglitz,2014,prop_damage_total,231,3.0
8170,Schloßstraße,Steglitz,2015,theft_total,2517,1.0
23770,Schloßstraße,Steglitz,2015,neighborhood_offence,463,2.0
12850,Schloßstraße,Steglitz,2015,bike_theft,349,3.0
8325,Schloßstraße,Steglitz,2016,theft_total,2660,1.0
23925,Schloßstraße,Steglitz,2016,neighborhood_offence,498,2.0
13005,Schloßstraße,Steglitz,2016,bike_theft,383,3.0
8480,Schloßstraße,Steglitz,2017,theft_total,2400,1.0
24080,Schloßstraße,Steglitz,2017,neighborhood_offence,434,2.0
13160,Schloßstraße,Steglitz,2017,bike_theft,345,3.0
8635,Schloßstraße,Steglitz,2018,theft_total,2151,1.0
24235,Schloßstraße,Steglitz,2018,neighborhood_offence,447,2.0
13315,Schloßstraße,Steglitz,2018,bike_theft,298,3.0
8790,Schloßstraße,Steglitz,2019,theft_total,2234,1.0
24390,Schloßstraße,Steglitz,2019,neighborhood_offence,579,2.0
13470,Schloßstraße,Steglitz,2019,bike_theft,374,3.0
8945,Schloßstraße,Steglitz,2020,theft_total,1829,1.0
24545,Schloßstraße,Steglitz,2020,neighborhood_offence,545,2.0
19865,Schloßstraße,Steglitz,2020,prop_damage_total,256,3.0
9100,Schloßstraße,Steglitz,2021,theft_total,1537,1.0
24700,Schloßstraße,Steglitz,2021,neighborhood_offence,553,2.0
20020,Schloßstraße,Steglitz,2021,prop_damage_total,218,3.0
9255,Schloßstraße,Steglitz,2022,theft_total,1707,1.0
24855,Schloßstraße,Steglitz,2022,neighborhood_offence,527,2.0
13935,Schloßstraße,Steglitz,2022,bike_theft,235,3.0
7845,Schmargendorf,Wilmersdorf Süd,2013,theft_total,1428,1.0
23445,Schmargendorf,Wilmersdorf Süd,2013,neighborhood_offence,524,2.0
10965,Schmargendorf,Wilmersdorf Süd,2013,theft_parts_motor_vehicles,409,3.0
8000,Schmargendorf,Wilmersdorf Süd,2014,theft_total,1216,1.0
23600,Schmargendorf,Wilmersdorf Süd,2014,neighborhood_offence,484,2.0
11120,Schmargendorf,Wilmersdorf Süd,2014,theft_parts_motor_vehicles,251,3.0
8155,Schmargendorf,Wilmersdorf Süd,2015,theft_total,1435,1.0
23755,Schmargendorf,Wilmersdorf Süd,2015,neighborhood_offence,511,2.0
11275,Schmargendorf,Wilmersdorf Süd,2015,theft_parts_motor_vehicles,326,3.0
8310,Schmargendorf,Wilmersdorf Süd,2016,theft_total,1433,1.0
23910,Schmargendorf,Wilmersdorf Süd,2016,neighborhood_offence,438,2.0
11430,Schmargendorf,Wilmersdorf Süd,2016,theft_parts_motor_vehicles,336,3.0
8465,Schmargendorf,Wilmersdorf Süd,2017,theft_total,1074,1.0
24065,Schmargendorf,Wilmersdorf Süd,2017,neighborhood_offence,362,2.0
11585,Schmargendorf,Wilmersdorf Süd,2017,theft_parts_motor_vehicles,240,3.0
8620,Schmargendorf,Wilmersdorf Süd,2018,theft_total,1159,1.0
24220,Schmargendorf,Wilmersdorf Süd,2018,neighborhood_offence,433,2.0
13300,Schmargendorf,Wilmersdorf Süd,2018,bike_theft,233,3.0
8775,Schmargendorf,Wilmersdorf Süd,2019,theft_total,1404,1.0
24375,Schmargendorf,Wilmersdorf Süd,2019,neighborhood_offence,548,2.0
13455,Schmargendorf,Wilmersdorf Süd,2019,bike_theft,274,3.0
8930,Schmargendorf,Wilmersdorf Süd,2020,theft_total,1266,1.0
24530,Schmargendorf,Wilmersdorf Süd,2020,neighborhood_offence,510,2.0
12050,Schmargendorf,Wilmersdorf Süd,2020,theft_parts_motor_vehicles,266,3.0
9085,Schmargendorf,Wilmersdorf Süd,2021,theft_total,1088,1.0
24685,Schmargendorf,Wilmersdorf Süd,2021,neighborhood_offence,592,2.0
20005,Schmargendorf,Wilmersdorf Süd,2021,prop_damage_total,282,3.0
9240,Schmargendorf,Wilmersdorf Süd,2022,theft_total,1149,1.0
24840,Schmargendorf,Wilmersdorf Süd,2022,neighborhood_offence,652,2.0
12360,Schmargendorf,Wilmersdorf Süd,2022,theft_parts_motor_vehicles,247,3.0
7909,Schmöckwitz,Treptow-Köpenick 3,2013,theft_total,157,1.0
11029,Schmöckwitz,Treptow-Köpenick 3,2013,theft_parts_motor_vehicles,78,2.0
23509,Schmöckwitz,Treptow-Köpenick 3,2013,neighborhood_offence,38,3.0
8064,Schmöckwitz,Treptow-Köpenick 3,2014,theft_total,175,1.0
11184,Schmöckwitz,Treptow-Köpenick 3,2014,theft_parts_motor_vehicles,53,2.0
23664,Schmöckwitz,Treptow-Köpenick 3,2014,neighborhood_offence,42,3.0
8219,Schmöckwitz,Treptow-Köpenick 3,2015,theft_total,128,1.0
23819,Schmöckwitz,Treptow-Köpenick 3,2015,neighborhood_offence,46,2.0
14459,Schmöckwitz,Treptow-Köpenick 3,2015,res_burglarly,38,3.0
8374,Schmöckwitz,Treptow-Köpenick 3,2016,theft_total,115,1.0
23974,Schmöckwitz,Treptow-Köpenick 3,2016,neighborhood_offence,29,2.0
14614,Schmöckwitz,Treptow-Köpenick 3,2016,res_burglarly,24,3.0
8529,Schmöckwitz,Treptow-Köpenick 3,2017,theft_total,69,1.0
24129,Schmöckwitz,Treptow-Köpenick 3,2017,neighborhood_offence,30,2.0
19449,Schmöckwitz,Treptow-Köpenick 3,2017,prop_damage_total,29,3.0
8684,Schmöckwitz,Treptow-Köpenick 3,2018,theft_total,74,1.0
24284,Schmöckwitz,Treptow-Köpenick 3,2018,neighborhood_offence,37,2.0
19604,Schmöckwitz,Treptow-Köpenick 3,2018,prop_damage_total,21,3.0
8839,Schmöckwitz,Treptow-Köpenick 3,2019,theft_total,72,1.0
24439,Schmöckwitz,Treptow-Köpenick 3,2019,neighborhood_offence,39,2.0
4159,Schmöckwitz,Treptow-Köpenick 3,2019,physical_injuries_total,21,3.0
8994,Schmöckwitz,Treptow-Köpenick 3,2020,theft_total,70,1.0
24594,Schmöckwitz,Treptow-Köpenick 3,2020,neighborhood_offence,42,2.0
4314,Schmöckwitz,Treptow-Köpenick 3,2020,physical_injuries_total,25,3.0
9149,Schmöckwitz,Treptow-Köpenick 3,2021,theft_total,60,1.0
24749,Schmöckwitz,Treptow-Köpenick 3,2021,neighborhood_offence,29,2.0
20069,Schmöckwitz,Treptow-Köpenick 3,2021,prop_damage_total,24,3.0
9304,Schmöckwitz,Treptow-Köpenick 3,2022,theft_total,117,1.0
24904,Schmöckwitz,Treptow-Köpenick 3,2022,neighborhood_offence,52,2.0
12424,Schmöckwitz,Treptow-Köpenick 3,2022,theft_parts_motor_vehicles,37,3.0
7870,Schöneberg Nordost,Schöneberg Nord,2013,theft_total,1190,1.0
23470,Schöneberg Nordost,Schöneberg Nord,2013,neighborhood_offence,653,2.0
18790,Schöneberg Nordost,Schöneberg Nord,2013,prop_damage_total,284,3.0
8025,Schöneberg Nordost,Schöneberg Nord,2014,theft_total,1245,1.0
23625,Schöneberg Nordost,Schöneberg Nord,2014,neighborhood_offence,588,2.0
12705,Schöneberg Nordost,Schöneberg Nord,2014,bike_theft,281,3.0
8180,Schöneberg Nordost,Schöneberg Nord,2015,theft_total,1520,1.0
23780,Schöneberg Nordost,Schöneberg Nord,2015,neighborhood_offence,684,2.0
12860,Schöneberg Nordost,Schöneberg Nord,2015,bike_theft,326,3.0
8335,Schöneberg Nordost,Schöneberg Nord,2016,theft_total,1522,1.0
23935,Schöneberg Nordost,Schöneberg Nord,2016,neighborhood_offence,735,2.0
19255,Schöneberg Nordost,Schöneberg Nord,2016,prop_damage_total,345,3.0
8490,Schöneberg Nordost,Schöneberg Nord,2017,theft_total,1327,1.0
24090,Schöneberg Nordost,Schöneberg Nord,2017,neighborhood_offence,585,2.0
13170,Schöneberg Nordost,Schöneberg Nord,2017,bike_theft,352,3.0
8645,Schöneberg Nordost,Schöneberg Nord,2018,theft_total,1708,1.0
24245,Schöneberg Nordost,Schöneberg Nord,2018,neighborhood_offence,1050,2.0
13325,Schöneberg Nordost,Schöneberg Nord,2018,bike_theft,302,3.0
8800,Schöneberg Nordost,Schöneberg Nord,2019,theft_total,1200,1.0
24400,Schöneberg Nordost,Schöneberg Nord,2019,neighborhood_offence,719,2.0
19720,Schöneberg Nordost,Schöneberg Nord,2019,prop_damage_total,373,3.0
8955,Schöneberg Nordost,Schöneberg Nord,2020,theft_total,1230,1.0
24555,Schöneberg Nordost,Schöneberg Nord,2020,neighborhood_offence,577,2.0
13635,Schöneberg Nordost,Schöneberg Nord,2020,bike_theft,312,3.0
9110,Schöneberg Nordost,Schöneberg Nord,2021,theft_total,1196,1.0
24710,Schöneberg Nordost,Schöneberg Nord,2021,neighborhood_offence,599,2.0
20030,Schöneberg Nordost,Schöneberg Nord,2021,prop_damage_total,291,3.0
9265,Schöneberg Nordost,Schöneberg Nord,2022,theft_total,1682,1.0
24865,Schöneberg Nordost,Schöneberg Nord,2022,neighborhood_offence,819,2.0
13945,Schöneberg Nordost,Schöneberg Nord,2022,bike_theft,337,3.0
7869,Schöneberg Nordwest,Schöneberg Nord,2013,theft_total,3029,1.0
23469,Schöneberg Nordwest,Schöneberg Nord,2013,neighborhood_offence,1176,2.0
3189,Schöneberg Nordwest,Schöneberg Nord,2013,physical_injuries_total,491,3.0
8024,Schöneberg Nordwest,Schöneberg Nord,2014,theft_total,3279,1.0
23624,Schöneberg Nordwest,Schöneberg Nord,2014,neighborhood_offence,1228,2.0
3344,Schöneberg Nordwest,Schöneberg Nord,2014,physical_injuries_total,502,3.0
8179,Schöneberg Nordwest,Schöneberg Nord,2015,theft_total,3650,1.0
23779,Schöneberg Nordwest,Schöneberg Nord,2015,neighborhood_offence,1376,2.0
3499,Schöneberg Nordwest,Schöneberg Nord,2015,physical_injuries_total,571,3.0
8334,Schöneberg Nordwest,Schöneberg Nord,2016,theft_total,3480,1.0
23934,Schöneberg Nordwest,Schöneberg Nord,2016,neighborhood_offence,1237,2.0
3654,Schöneberg Nordwest,Schöneberg Nord,2016,physical_injuries_total,527,3.0
8489,Schöneberg Nordwest,Schöneberg Nord,2017,theft_total,3822,1.0
24089,Schöneberg Nordwest,Schöneberg Nord,2017,neighborhood_offence,1492,2.0
3809,Schöneberg Nordwest,Schöneberg Nord,2017,physical_injuries_total,528,3.0
8644,Schöneberg Nordwest,Schöneberg Nord,2018,theft_total,4512,1.0
24244,Schöneberg Nordwest,Schöneberg Nord,2018,neighborhood_offence,2374,2.0
3964,Schöneberg Nordwest,Schöneberg Nord,2018,physical_injuries_total,557,3.0
8799,Schöneberg Nordwest,Schöneberg Nord,2019,theft_total,3332,1.0
24399,Schöneberg Nordwest,Schöneberg Nord,2019,neighborhood_offence,1260,2.0
4119,Schöneberg Nordwest,Schöneberg Nord,2019,physical_injuries_total,517,3.0
8954,Schöneberg Nordwest,Schöneberg Nord,2020,theft_total,3150,1.0
24554,Schöneberg Nordwest,Schöneberg Nord,2020,neighborhood_offence,1138,2.0
4274,Schöneberg Nordwest,Schöneberg Nord,2020,physical_injuries_total,518,3.0
9109,Schöneberg Nordwest,Schöneberg Nord,2021,theft_total,2427,1.0
24709,Schöneberg Nordwest,Schöneberg Nord,2021,neighborhood_offence,1126,2.0
4429,Schöneberg Nordwest,Schöneberg Nord,2021,physical_injuries_total,446,3.0
9264,Schöneberg Nordwest,Schöneberg Nord,2022,theft_total,3135,1.0
24864,Schöneberg Nordwest,Schöneberg Nord,2022,neighborhood_offence,1560,2.0
4584,Schöneberg Nordwest,Schöneberg Nord,2022,physical_injuries_total,573,3.0
7872,Schöneberg Südost,Schöneberg Süd,2013,theft_total,1901,1.0
23472,Schöneberg Südost,Schöneberg Süd,2013,neighborhood_offence,892,2.0
3192,Schöneberg Südost,Schöneberg Süd,2013,physical_injuries_total,379,3.0
8027,Schöneberg Südost,Schöneberg Süd,2014,theft_total,2040,1.0
23627,Schöneberg Südost,Schöneberg Süd,2014,neighborhood_offence,828,2.0
12707,Schöneberg Südost,Schöneberg Süd,2014,bike_theft,431,3.0
8182,Schöneberg Südost,Schöneberg Süd,2015,theft_total,2551,1.0
23782,Schöneberg Südost,Schöneberg Süd,2015,neighborhood_offence,913,2.0
12862,Schöneberg Südost,Schöneberg Süd,2015,bike_theft,451,3.0
8337,Schöneberg Südost,Schöneberg Süd,2016,theft_total,2484,1.0
23937,Schöneberg Südost,Schöneberg Süd,2016,neighborhood_offence,846,2.0
13017,Schöneberg Südost,Schöneberg Süd,2016,bike_theft,468,3.0
8492,Schöneberg Südost,Schöneberg Süd,2017,theft_total,2201,1.0
24092,Schöneberg Südost,Schöneberg Süd,2017,neighborhood_offence,739,2.0
3812,Schöneberg Südost,Schöneberg Süd,2017,physical_injuries_total,379,3.0
8647,Schöneberg Südost,Schöneberg Süd,2018,theft_total,2367,1.0
24247,Schöneberg Südost,Schöneberg Süd,2018,neighborhood_offence,1072,2.0
19567,Schöneberg Südost,Schöneberg Süd,2018,prop_damage_total,420,3.0
8802,Schöneberg Südost,Schöneberg Süd,2019,theft_total,1904,1.0
24402,Schöneberg Südost,Schöneberg Süd,2019,neighborhood_offence,945,2.0
19722,Schöneberg Südost,Schöneberg Süd,2019,prop_damage_total,407,3.0
8957,Schöneberg Südost,Schöneberg Süd,2020,theft_total,1763,1.0
24557,Schöneberg Südost,Schöneberg Süd,2020,neighborhood_offence,850,2.0
19877,Schöneberg Südost,Schöneberg Süd,2020,prop_damage_total,441,3.0
9112,Schöneberg Südost,Schöneberg Süd,2021,theft_total,1642,1.0
24712,Schöneberg Südost,Schöneberg Süd,2021,neighborhood_offence,855,2.0
20032,Schöneberg Südost,Schöneberg Süd,2021,prop_damage_total,429,3.0
9267,Schöneberg Südost,Schöneberg Süd,2022,theft_total,2234,1.0
24867,Schöneberg Südost,Schöneberg Süd,2022,neighborhood_offence,1130,2.0
20187,Schöneberg Südost,Schöneberg Süd,2022,prop_damage_total,519,3.0
7871,Schöneberg Südwest,Schöneberg Süd,2013,theft_total,936,1.0
23471,Schöneberg Südwest,Schöneberg Süd,2013,neighborhood_offence,461,2.0
12551,Schöneberg Südwest,Schöneberg Süd,2013,bike_theft,228,3.0
8026,Schöneberg Südwest,Schöneberg Süd,2014,theft_total,1002,1.0
23626,Schöneberg Südwest,Schöneberg Süd,2014,neighborhood_offence,366,2.0
12706,Schöneberg Südwest,Schöneberg Süd,2014,bike_theft,226,3.0
8181,Schöneberg Südwest,Schöneberg Süd,2015,theft_total,1081,1.0
23781,Schöneberg Südwest,Schöneberg Süd,2015,neighborhood_offence,476,2.0
12861,Schöneberg Südwest,Schöneberg Süd,2015,bike_theft,275,3.0
8336,Schöneberg Südwest,Schöneberg Süd,2016,theft_total,1115,1.0
23936,Schöneberg Südwest,Schöneberg Süd,2016,neighborhood_offence,488,2.0
13016,Schöneberg Südwest,Schöneberg Süd,2016,bike_theft,265,3.0
8491,Schöneberg Südwest,Schöneberg Süd,2017,theft_total,1032,1.0
24091,Schöneberg Südwest,Schöneberg Süd,2017,neighborhood_offence,449,2.0
13171,Schöneberg Südwest,Schöneberg Süd,2017,bike_theft,245,3.0
8646,Schöneberg Südwest,Schöneberg Süd,2018,theft_total,1205,1.0
24246,Schöneberg Südwest,Schöneberg Süd,2018,neighborhood_offence,652,2.0
13326,Schöneberg Südwest,Schöneberg Süd,2018,bike_theft,303,3.0
8801,Schöneberg Südwest,Schöneberg Süd,2019,theft_total,993,1.0
24401,Schöneberg Südwest,Schöneberg Süd,2019,neighborhood_offence,634,2.0
13481,Schöneberg Südwest,Schöneberg Süd,2019,bike_theft,232,3.0
8956,Schöneberg Südwest,Schöneberg Süd,2020,theft_total,880,1.0
24556,Schöneberg Südwest,Schöneberg Süd,2020,neighborhood_offence,558,2.0
19876,Schöneberg Südwest,Schöneberg Süd,2020,prop_damage_total,224,3.0
9111,Schöneberg Südwest,Schöneberg Süd,2021,theft_total,828,1.0
24711,Schöneberg Südwest,Schöneberg Süd,2021,neighborhood_offence,450,2.0
20031,Schöneberg Südwest,Schöneberg Süd,2021,prop_damage_total,173,3.0
9266,Schöneberg Südwest,Schöneberg Süd,2022,theft_total,1076,1.0
24866,Schöneberg Südwest,Schöneberg Süd,2022,neighborhood_offence,584,2.0
13946,Schöneberg Südwest,Schöneberg Süd,2022,bike_theft,209,3.0
7826,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2013,theft_total,580,1.0
23426,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2013,neighborhood_offence,185,2.0
10946,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2013,theft_parts_motor_vehicles,124,3.0
7981,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2014,theft_total,618,1.0
23581,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2014,neighborhood_offence,213,2.0
18901,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2014,prop_damage_total,111,3.0
8136,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2015,theft_total,564,1.0
23736,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2015,neighborhood_offence,175,2.0
11256,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2015,theft_parts_motor_vehicles,155,3.0
8291,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2016,theft_total,520,1.0
23891,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2016,neighborhood_offence,190,2.0
11411,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2016,theft_parts_motor_vehicles,110,3.0
8446,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2017,theft_total,480,1.0
24046,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2017,neighborhood_offence,172,2.0
11566,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2017,theft_parts_motor_vehicles,120,3.0
8601,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2018,theft_total,450,1.0
24201,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2018,neighborhood_offence,169,2.0
11721,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2018,theft_parts_motor_vehicles,114,3.0
8756,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2019,theft_total,519,1.0
24356,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2019,neighborhood_offence,245,2.0
11876,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2019,theft_parts_motor_vehicles,118,3.0
8911,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2020,theft_total,547,1.0
24511,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2020,neighborhood_offence,224,2.0
19831,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2020,prop_damage_total,125,3.0
9066,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2021,theft_total,482,1.0
24666,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2021,neighborhood_offence,209,2.0
19986,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2021,prop_damage_total,141,3.0
9221,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2022,theft_total,529,1.0
24821,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2022,neighborhood_offence,212,2.0
20141,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,2022,prop_damage_total,122,3.0
7857,Siemensstadt,Haselhorst / Siemensstadt,2013,theft_total,733,1.0
23457,Siemensstadt,Haselhorst / Siemensstadt,2013,neighborhood_offence,402,2.0
3177,Siemensstadt,Haselhorst / Siemensstadt,2013,physical_injuries_total,151,3.0
8012,Siemensstadt,Haselhorst / Siemensstadt,2014,theft_total,1006,1.0
23612,Siemensstadt,Haselhorst / Siemensstadt,2014,neighborhood_offence,455,2.0
11132,Siemensstadt,Haselhorst / Siemensstadt,2014,theft_parts_motor_vehicles,196,3.0
8167,Siemensstadt,Haselhorst / Siemensstadt,2015,theft_total,989,1.0
23767,Siemensstadt,Haselhorst / Siemensstadt,2015,neighborhood_offence,366,2.0
11287,Siemensstadt,Haselhorst / Siemensstadt,2015,theft_parts_motor_vehicles,131,3.0
8322,Siemensstadt,Haselhorst / Siemensstadt,2016,theft_total,822,1.0
23922,Siemensstadt,Haselhorst / Siemensstadt,2016,neighborhood_offence,341,2.0
19242,Siemensstadt,Haselhorst / Siemensstadt,2016,prop_damage_total,162,3.0
8477,Siemensstadt,Haselhorst / Siemensstadt,2017,theft_total,763,1.0
24077,Siemensstadt,Haselhorst / Siemensstadt,2017,neighborhood_offence,344,2.0
19397,Siemensstadt,Haselhorst / Siemensstadt,2017,prop_damage_total,155,3.0
8632,Siemensstadt,Haselhorst / Siemensstadt,2018,theft_total,773,1.0
24232,Siemensstadt,Haselhorst / Siemensstadt,2018,neighborhood_offence,417,2.0
13312,Siemensstadt,Haselhorst / Siemensstadt,2018,bike_theft,169,3.0
8787,Siemensstadt,Haselhorst / Siemensstadt,2019,theft_total,624,1.0
24387,Siemensstadt,Haselhorst / Siemensstadt,2019,neighborhood_offence,326,2.0
4107,Siemensstadt,Haselhorst / Siemensstadt,2019,physical_injuries_total,128,3.0
8942,Siemensstadt,Haselhorst / Siemensstadt,2020,theft_total,734,1.0
24542,Siemensstadt,Haselhorst / Siemensstadt,2020,neighborhood_offence,341,2.0
12062,Siemensstadt,Haselhorst / Siemensstadt,2020,theft_parts_motor_vehicles,176,3.0
9097,Siemensstadt,Haselhorst / Siemensstadt,2021,theft_total,728,1.0
24697,Siemensstadt,Haselhorst / Siemensstadt,2021,neighborhood_offence,317,2.0
12217,Siemensstadt,Haselhorst / Siemensstadt,2021,theft_parts_motor_vehicles,144,3.0
9252,Siemensstadt,Haselhorst / Siemensstadt,2022,theft_total,615,1.0
24852,Siemensstadt,Haselhorst / Siemensstadt,2022,neighborhood_offence,329,2.0
12372,Siemensstadt,Haselhorst / Siemensstadt,2022,theft_parts_motor_vehicles,181,3.0
7849,Spandau,Spandau,2013,theft_total,11725,1.0
23449,Spandau,Spandau,2013,neighborhood_offence,7358,2.0
18769,Spandau,Spandau,2013,prop_damage_total,2920,3.0
8004,Spandau,Spandau,2014,theft_total,11390,1.0
23604,Spandau,Spandau,2014,neighborhood_offence,6408,2.0
3324,Spandau,Spandau,2014,physical_injuries_total,2724,3.0
8159,Spandau,Spandau,2015,theft_total,11832,1.0
23759,Spandau,Spandau,2015,neighborhood_offence,6631,2.0
3479,Spandau,Spandau,2015,physical_injuries_total,2622,3.0
8314,Spandau,Spandau,2016,theft_total,12047,1.0
23914,Spandau,Spandau,2016,neighborhood_offence,6370,2.0
3634,Spandau,Spandau,2016,physical_injuries_total,2909,3.0
8469,Spandau,Spandau,2017,theft_total,11303,1.0
24069,Spandau,Spandau,2017,neighborhood_offence,5999,2.0
3789,Spandau,Spandau,2017,physical_injuries_total,2960,3.0
8624,Spandau,Spandau,2018,theft_total,10802,1.0
24224,Spandau,Spandau,2018,neighborhood_offence,6423,2.0
3944,Spandau,Spandau,2018,physical_injuries_total,3046,3.0
8779,Spandau,Spandau,2019,theft_total,9694,1.0
24379,Spandau,Spandau,2019,neighborhood_offence,5941,2.0
4099,Spandau,Spandau,2019,physical_injuries_total,2744,3.0
8934,Spandau,Spandau,2020,theft_total,9317,1.0
24534,Spandau,Spandau,2020,neighborhood_offence,6634,2.0
4254,Spandau,Spandau,2020,physical_injuries_total,2860,3.0
9089,Spandau,Spandau,2021,theft_total,9324,1.0
24689,Spandau,Spandau,2021,neighborhood_offence,6177,2.0
4409,Spandau,Spandau,2021,physical_injuries_total,2575,3.0
9244,Spandau,Spandau,2022,theft_total,10550,1.0
24844,Spandau,Spandau,2022,neighborhood_offence,7072,2.0
4564,Spandau,Spandau,2022,physical_injuries_total,2882,3.0
7852,Spandau Mitte,Spandau Mitte / Nord,2013,theft_total,2321,1.0
23452,Spandau Mitte,Spandau Mitte / Nord,2013,neighborhood_offence,1541,2.0
3172,Spandau Mitte,Spandau Mitte / Nord,2013,physical_injuries_total,722,3.0
8007,Spandau Mitte,Spandau Mitte / Nord,2014,theft_total,2762,1.0
23607,Spandau Mitte,Spandau Mitte / Nord,2014,neighborhood_offence,1591,2.0
3327,Spandau Mitte,Spandau Mitte / Nord,2014,physical_injuries_total,658,3.0
8162,Spandau Mitte,Spandau Mitte / Nord,2015,theft_total,2673,1.0
23762,Spandau Mitte,Spandau Mitte / Nord,2015,neighborhood_offence,1607,2.0
3482,Spandau Mitte,Spandau Mitte / Nord,2015,physical_injuries_total,629,3.0
8317,Spandau Mitte,Spandau Mitte / Nord,2016,theft_total,2626,1.0
23917,Spandau Mitte,Spandau Mitte / Nord,2016,neighborhood_offence,1391,2.0
3637,Spandau Mitte,Spandau Mitte / Nord,2016,physical_injuries_total,704,3.0
8472,Spandau Mitte,Spandau Mitte / Nord,2017,theft_total,2379,1.0
24072,Spandau Mitte,Spandau Mitte / Nord,2017,neighborhood_offence,1323,2.0
3792,Spandau Mitte,Spandau Mitte / Nord,2017,physical_injuries_total,674,3.0
8627,Spandau Mitte,Spandau Mitte / Nord,2018,theft_total,2227,1.0
